股票代码,股票名称,股票上市日期,股票上市地点,股票所属行业,每股收益,每股净资产,净资产收益率,总资产收益率,毛利率,净利率,营业利润率,市盈率（静）,市盈率（TTM）,市净率,市销率,股息率,营业收入增长率,净利润增长率,净资产增长率,净利润增速,资产负债率,流动比率,总资产周转率,存货周转率,应收账款周转率,每股经营现金流,现金流量比率
000528,柳    工,,深圳,,874,3.72,1089,,15.2437642498,31.995424345172,22.0071436611,1732,1547,132,279,60.7651072745,4.199048156777,-3055,19931118,-3055,22987583052.84,2027123726.0,7.0321049767,1344,895,,
000529,广弘控股,,深圳,,6574,0.44,1,,-8.5400946439,1.698194004361,6.4467360844,3006,3000,117,136,49.7053785088,2.443368081619,-2624,19931118,-2624,3660365369.1,583790330.0,2.9946425669,664,464,,
000530,冰山冷热,,深圳,,3546,2.52,65,,-2.5187833744,1.28750826981,16.3251678435,5113,5066,178,648,56.6511825059,0.825574312099,-883,19931208,-883,5641091671.83,843212507.0,3.4372939062,788,341,,
000531,穗恒运Ａ,,深圳,,1758,1.47,1089,,-7.7857661284,210.360827584886,14.6902847676,4112,2945,103,113,60.6617382971,2.68905507848,3105,19940106,3105,6852420764.56,1041401332.0,10.0479610392,721,425,,
000532,华金资本,,深圳,,3806,2.46,1025,,13.7334150782,-65.97085839359,44.4703693891,3596,6633,375,343,35.3488378589,2.940194694361,-2380,19940103,-2380,5629087192.2,344708340.0,33.9006686005,2004,1016,,
000533,顺钠股份,,深圳,,6534,4.56,65,,1.047021655,30.644607177718,21.276934544,5626,5110,582,642,63.3931581856,0.114751775668,633,19940103,633,5291650560.0,690816000.0,5.5374249831,902,307,,
000534,万泽股份,,深圳,,3642,8.28,1089,,24.4010268803,21.843309135305,73.0746323094,4513,4062,574,529,59.3788488868,1.978335929306,-4240,19940110,-4240,8697799020.96,509835816.0,17.1515370229,1819,851,,
000536,华映科技,,深圳,,-1646,-45.04,1089,,-16.5900315626,15.497072345671,-24.8930064538,-1388,-1505,1916,1098,83.9772725142,-4.015006281721,4548,19931126,4548,15683405993.01,2766032803.0,-66.1495860555,892,207,,
000537,中绿电,,深圳,,1853,1.29,1089,,19.8061614239,52.178199293601,52.781581759,1869,1720,97,110,72.1773560068,5.012854083909,4096,19931210,4096,18847413450.24,2066602352.0,33.9916646212,1067,751,,
000538,云南白药,,深圳,,1337,4.86,1089,,0.6213568975,13.673179324991,31.5545374065,2179,2077,268,91,24.8060948212,9.416566685616,-3870,19931215,-3870,103469388347.97,1784262603.0,17.779438594,6470,4740,,
000539,粤电力Ａ,,深圳,,-1632,-1.68,1089,,-17.3300274061,-403.206178873333,4.5084792868,2592,5492,111,124,79.915305456,0.315237719082,-3538,19931126,-3538,24991351773.36,5250283986.0,-4.5509983364,576,408,,
000541,佛山照明,,深圳,,4186,0.98,1089,,-14.783860122,-22.645017993869,19.5944329346,2430,2538,167,354,39.3482495793,2.302096629772,4252,19931123,4252,10842594303.8,1535778230.0,4.0694318718,931,420,,
000543,皖能电力,,深圳,,930,2.76,1089,,-8.0964487041,-1.980445947063,15.01566112,800,803,107,169,64.4308146009,2.70038985071,-4316,19931220,-4316,16502765049.68,2266863331.0,11.1104343051,878,633,,
000544,中原环保,,深圳,,580,4.12,1089,,-25.6668901103,-14.071746180834,57.8550767499,806,855,99,78,72.7808516284,3.206925104968,-3091,19931208,-3091,8323805527.519999,974684488.0,32.5007912031,984,659,,
000545,金浦钛业,,深圳,,-5260,-1.35,65,,-3.6208057907,-13.343780667468,2.8278354197,-1324,-1315,287,934,54.1602985162,0.298782379569,1375,19931215,1375,3236812554.88,986833096.0,-2.8379049944,348,173,,
000546,金圆股份,,深圳,,6277,0.39,1,,84.5910605162,-29.915814520506,-0.4993037869,10221,12371,97,286,19.4980367678,1.555132305086,-719,19931215,-719,4059323927.64,777648262.0,0.526525523,695,367,,
000547,航天发展,,深圳,,-1903,-7.57,1089,,-20.2541932836,-4.053570446383,4.5372764766,-861,-853,299,642,47.4092139964,-0.572503759241,2150,19931130,2150,14402199103.69,1598468269.0,-61.8045292544,963,603,,
000548,湖南投资,,深圳,,3886,1.76,1,,-31.7381278308,-43.475329375784,43.6035208106,3433,5200,137,258,17.3161941798,1.794943300384,4536,19931220,4536,2795608541.6,499215811.0,13.6962640858,698,381,,
000550,江铃汽车,,深圳,,1220,6.3,1089,,0.9616058943,-18.1748390512,11.8074467029,1164,1301,159,129,59.9829795639,10.27638887876,2432,19931201,2432,17885794080.0,863214000.0,3.8830802277,3009,1664,,
000551,创元科技,,深圳,,1805,5.88,65,,-7.9936407295,11.145643213118,25.579513167,2323,2182,206,529,37.7397180155,3.13776412506,7319,19940106,7319,5821643882.46,484733046.0,11.2934208795,1296,686,,
000552,甘肃能化,,深圳,,-3775,-1.07,1089,,-33.9073669304,-120.303511362976,16.3757553146,1133,10195,82,155,48.2894417765,1.115337462971,-4004,19940106,-4004,13754145534.57,5351807601.0,-4.9724966881,323,215,,
000553,安道麦A,,深圳,,2702,0.79,1089,,-4.4768747056,166.400562377804,27.1737907507,-563,-647,85,39,62.5058916907,0.786120589967,-264,19931203,-264,16331980479.66,2329811766.0,2.1070205438,902,410,,
000554,泰山石油,,深圳,,1618,4.96,65,,-4.7618979844,185.736037485445,17.6803795133,3451,2563,326,633,37.3817465791,0.512007935456,-2520,19931215,-2520,3428056357.34,480793318.0,6.625472783399999,855,465,,
000555,神州信息,,深圳,,-4163,-1.66,1089,,22.130525283,-64.62571300632,12.760069564,-2953,-2761,279,730,58.3755964882,2.324202767868,10000,19940408,10000,15475782570.82,975774437.0,-5.2763659269,1599,795,,
000557,西部创业,,深圳,,3177,1.07,1089,,-3.0340392569,-22.005920543741,27.1305804728,3177,3418,137,134,9.1846036878,0.118925185131,-3680,19940617,-3680,8356487231.55,1458374735.0,20.6677695825,706,375,,
000558,天府文旅,,深圳,,6704,2.58,1,,90.5428301414,4.984227001938,42.1360909058,-30384,-32111,683,692,46.4534994653,-0.153738638631,-3850,19940509,-3850,7451714425.22,1289223949.0,25.2617550902,791,221,,
000559,万向钱潮,,深圳,,2293,3.15,1089,,27.3945578775,5.285308411685,17.9343398595,2828,2785,304,182,58.5367574167,0.666207962966,-4379,19940110,-4379,26892861540.160004,3303791344.0,8.449353113099999,993,429,,
000560,我爱我家,,深圳,,29769,0.07,1089,,2.5411928112,-75.291452555637,10.2820746089,10171,13750,80,1586,66.7584758708,0.535593209582,-1067,19940202,-1067,7466937697.67,2355500851.0,0.5115994759,429,233,,
000561,烽火电子,,深圳,,-5283,-2.1,1025,,-18.0329393777,5.718475223159,32.681172797,-7582,-7751,282,990,62.1161232298,1.202683457754,4841,19940509,4841,11526003294.92,864018238.0,-25.6307946591,1610,597,,
000563,陕国投Ａ,,深圳,,1353,3.99,1089,,-2.9470139424,5.7447513946,0.0,1443,1402,107,295,33.828327536,0.970284036838,-2754,19940110,-2754,19637646174.72,5113970358.0,54.7827815528,466,261,,
000564,供销大集,,深圳,,-173584,-0.04,1089,,-6.4526463167,95.184551460146,27.4094857369,-3301,-3644,284,280,47.1776520504,-0.620054840427,-846,19940110,-846,43700513316.68,18058063354.0,-2.5666332831000003,438,157,,
000565,渝三峡Ａ,,深圳,,18169,0.42,65,,7.3490339176,-53.161865605981,24.4180729563,87376,-239679,308,478,18.3546383745,1.365401167899,-4623,19940408,-4623,3815611536.000001,433592220.0,7.123217700400001,1473,393,,
000566,海南海药,,深圳,,-2941,-14.2,1089,,-43.089679773,-331.536857875334,29.9725621973,-527,-510,1761,332,91.5095863209,-2.850000827531,2813,19940525,2813,8043663781.2,1297365126.0,-36.9243608793,740,297,,
000567,海德股份,,深圳,,3439,1.84,1089,,-36.0219041922,-58.400877898403,98.9119150807,4044,6886,251,156,43.1794628471,0.55363434006,6027,19940525,6027,13349864418.65,1954592155.0,43.7365479714,970,446,,
000568,泸州老窖,,深圳,,1114,9.48,1089,,1.7822801068,0.411687479426,86.5095329811,1518,1516,471,146,24.6726101383,23.896961691033,-7278,19940509,-7278,204586539401.97,1471951503.0,49.3127082576,15872,9297,,
000570,苏常柴Ａ,,深圳,,2917,2.14,1,,4.3637324556,46.559383807807,12.7923540463,23167,10244,122,280,34.8565821605,1.487891509623,-3038,19940701,-3038,4283553517.49,705692507.0,4.9324158775,681,417,,
000571,新大洲A,,深圳,,-2801,-15.81,1,,-56.9149990592,-99.534585381306,23.395203236,-3366,-2927,1903,209,62.3315556378,-1.652732289982,-1526,19940525,-1526,3742515340.0,839129000.0,-49.789743792,532,285,,
000572,海马汽车,,深圳,,-6400,-1.72,1089,,-37.9775397669,65.076038667214,12.1723372187,-5495,-9157,445,531,53.3241910081,-2.342210898946,-4551,19940808,-4551,7680452109.42,1644636426.0,-18.1646533306,606,296,,
000573,粤宏远Ａ,,深圳,,608,6.88,1,,14.7321618825,721.811986910116,5.3494029431,-5754,3292,165,510,28.5134550427,0.360107553605,176,19940815,176,2744606597.2,638280604.0,89.6753096349,581,207,,
000576,甘化科工,,深圳,,18319,0.45,1,,23.7617842561,-47.249912599978,39.6327030185,26039,38197,330,1041,10.9415291942,0.848496972402,10000,19940907,10000,5341758939.36,436418214.0,9.4880833551,1309,521,,
000581,威孚高科,,深圳,,1447,1.77,1089,,-2.3786842323,-35.458589235478,17.6717936468,1236,1401,106,383,27.6190296386,15.520570243948,-570,19980924,-570,20515192405.46,966785693.0,12.924659559099998,2823,1454,,
000582,北部湾港,,深圳,,1917,2.95,1089,,11.5005774618,-15.695842730665,31.5761532064,1670,1817,109,298,43.4748502592,3.160407631943,-1833,19951102,-1833,20355332807.84,2369654576.0,16.8041276091,1145,657,,
000586,汇源通信,,深圳,,14508,2.61,1,,45.5063979878,244.658472094359,32.9282926368,-26627,48239,748,707,43.7780987043,0.291904368176,437,19951220,437,2487638400.0,193440000.0,3.7527861841,1426,687,,
000589,贵州轮胎,,深圳,,2739,0.75,1089,,3.595125631,-68.126356084036,14.1852105696,1177,1528,84,195,50.5733108767,1.806856193333,-3397,19960308,-3397,7244847962.64,1554688404.0,2.6532710329,587,401,,
000590,启迪药业,,深圳,,-4508,-2.75,1,,-15.4011595916,-96.227614304082,47.4481908648,-2336,-2197,504,415,42.7570033111,-0.740982962394,4491,19960119,4491,2931128308.08,239471267.0,-24.9328113485,1525,505,,
000591,太阳能,,深圳,,1573,1.22,1089,,-7.802174017,-17.623086170481,44.7856089109,1484,1563,77,150,52.2204325252,1.853560728825,-977,19960208,-977,18182156508.32,3918568213.0,22.399517356,552,386,,
000592,平潭发展,,深圳,,37621,0.23,1089,,-51.5108078931,639.178249846666,9.5990924574,-5573,-5829,344,1082,44.7328938309,-0.743825252579,-4332,19960327,-4332,6510101606.04,1931780892.0,2.6718763326,370,140,,
000593,德龙汇能,,深圳,,4863,2.87,65,,4.4932744271,-20.247780983819,11.271889275,12615,18810,275,270,50.1104472112,-0.397598561785,3362,19960312,3362,2402827760.3,358631009.0,2.8451304133,689,430,,
000595,*ST宝实,,深圳,,-6020,-7.94,4,,-34.5212460266,-44.603303538987,-11.8759109508,-3490,-3341,1992,116,67.6638736855,-1.3642815098,-3876,19960419,-3876,5829920593.92,1138656366.0,-65.34138832939999,1247,403,,
000596,古井贡酒,,深圳,,988,9.21,1089,,10.375467894,12.779692261886,79.6839537303,1669,1593,387,144,35.8715666636,31.777825146481,4740,19960927,4740,92071548000.0,528600000.0,26.1216110158,21732,12673,,
000597,东北制药,,深圳,,5717,0.68,1025,,0.3616455786,-36.978762886475,34.1130992241,2027,2138,159,172,58.8213134918,0.813971135955,-4529,19960523,-4529,8305653702.3,1427088265.0,1.8164546725,668,389,,
000598,兴蓉环境,,深圳,,1023,2.74,1089,,9.6087537263,11.192495183509,46.0250294553,1041,1015,114,122,58.9866276511,4.153539787818,2402,19960529,2402,20771665658.16,2984434721.0,25.6872954437,780,576,,
000599,青岛双星,,深圳,,-1120,-12.44,1,,-0.3057384583,-226.400277700347,4.6307734048,-1173,-860,298,178,83.3258450346,-1.437549127917,1715,19960430,1715,4173638423.57,816758987.0,-7.9320483934,636,321,,
000600,建投能源,,深圳,,758,8.18,1089,,-3.2848779329,157.964274599957,23.4039476885,2562,1259,122,297,58.3955277271,2.087892349425,620,19960606,620,13605931307.52,1809299376.0,11.8248633513,849,406,,
000601,韶能股份,,深圳,,3132,2.29,1089,,6.9460413108,-42.432688857959,16.0219751827,7833,99996,147,461,65.8031806839,0.546405895904,1530,19960830,1530,6007867279.639999,1080551669.0,4.5471756133,743,318,,
000603,盛达资源,,深圳,,8480,2.29,1089,,6.3391720282,-15.029239278615,44.0189347439,3048,3148,392,740,47.457591512,4.608033450895,3113,19960823,3113,11888171831.58,689969346.0,11.3885137617,1810,959,,
000605,渤海股份,,深圳,,3599,0.85,1,,-7.7144742809,1.256780574125,19.1593387122,16130,15909,122,190,64.9038802291,1.758809847314,-1141,19960913,-1141,2595567296.0,352658600.0,4.8048522316,1351,417,,
000607,华媒控股,,深圳,,-4448,-3.36,65,,-26.232522623,-343.494145513548,12.1705300379,-56897,-5676,304,299,49.6747290025,0.721633562295,-2144,19960830,-2144,4732297606.5,1017698410.0,-12.026718766,665,293,,
000608,*ST阳光,,深圳,,-2253,-0.7,4,,-0.9503974255,-23.344974903199,58.3129652259,-1133,-1106,64,192,41.8340308043,0.987586181112,-5027,19960919,-5027,1462330952.55,749913309.0,-16.1043482082,333,129,,
000609,ST中迪,,深圳,,-707,-85.22,4,,-52.3949106564,-13.527151009229,0.0957441252,-481,-462,2085,52,96.9743989639,-1.427328881842,10000,19961010,10000,1200054743.22,299265522.0,-63.364044281800005,401,177,,
000610,西安旅游,,深圳,,-2913,-26.83,1,,-13.5352176592,12.055779034015,2.0877603787,-1253,-1291,1805,1409,92.3408439424,-2.127695437984,4803,19960926,4803,3262386075.78,236747901.0,-28.275414809900003,1739,1073,,
000612,焦作万方,,深圳,,1675,2.55,1089,,11.9446200843,14.624893437318,11.4675906913,1837,1775,173,862,21.5411475416,2.380680245422,4742,19960926,4742,10813248503.58,1192199394.0,10.8857057721,946,487,,
000615,*ST美谷,,深圳,,-1492,0.0,4,,-13.4852460349,-52.45041172487,18.2211107729,-702,-675,-1351,115,99.0657601877,-2.344222752715,-1422,19961016,-1422,2456794695.1800003,762979719.0,-18.8516934128,432,172,,
000617,中油资本,,深圳,,3176,1.24,1089,,-7.7742974931,-26.572801627058,0.585891905,3465,3844,159,499,81.7121527201,3.259216486341,7228,19961022,7228,161186508257.25,12642079079.0,1215.8643342105,1289,475,,
000619,海螺新材,,深圳,,-2920,-0.95,1,,-2.2064514686,-58.995285919607,7.0300282441,-2709,-2494,112,200,43.7476048186,2.286856673222,-5749,19961023,-5749,2867597401.5,441168831.0,-2.5932180898,888,378,,
000620,盈新发展,,深圳,,-2437,-2.11,1025,,-63.1947185986,-595.002272336318,2.1274634813,-1872,-1521,206,359,56.7742264066,-0.654213034437,-2493,19961029,-2493,9982085568.0,5871815040.0,-36.67603301,313,126,,
000623,吉林敖东,,深圳,,1196,1.77,1089,,-27.7141594997,259.752100248794,47.114617876,1593,1284,85,256,11.4309251035,16.681748751407,-3396,19961028,-3396,24719157649.29,1195895387.0,82.9575541727,2087,1209,,
000625,长安汽车,,深圳,,2834,3.0,1089,,-5.2544318415,-19.088308360097,14.5789985725,1774,1915,171,239,56.6572303132,5.266715205645,1455,19970610,1455,129874527386.0,9914086060.0,2.4661185522,1606,1103,,
000626,远大控股,,深圳,,7048,0.55,1,,-5.64463855,364.896127591265,0.6341623895,-1205,-1281,154,132,70.3197153079,0.97539521937,611,19961128,611,3637580883.52,506626864.0,0.120309554,840,400,,
000627,*ST天茂,,深圳,,-1745,-1.57,4,,-18.4322867574,-56.390640126093,0.0,-1189,-1004,36,0,87.3735182939,1.01484495779,0,19961112,0,7748539880.700001,4904139165.0,-1.9182608254,542,135,,
000628,高新发展,,深圳,,15868,3.11,1089,,-17.4580728222,14.055069179395,10.3140996346,34608,30508,977,1664,83.2947231141,2.474387399512,1069,19961118,1069,21238961200.0,352280000.0,2.0782849902,7872,3498,,
000629,钒钛股份,,深圳,,-6758,-0.79,1089,,-40.8353797343,-243.813041084796,3.7044379292,9288,22251,214,172,14.8939706233,-0.345087091852,-2450,19961115,-2450,26490664628.25,9294970045.0,-4.5613332351,362,221,,
000630,铜陵有色,,深圳,,1958,4.2,1089,,6.3913034911,-33.942992355998,7.9562102162,2009,2728,166,482,54.5402437835,1.02526306723,-149,19961120,-149,56422125753.84,12794132824.0,2.0184123443,446,271,,
000631,顺发恒业,,深圳,,11673,0.28,1089,,-37.6666150272,12.127028276081,37.3095250327,8831,8654,130,102,16.1256447727,0.886793428444,-3,19961122,-3,7497223532.92,2395279084.0,30.1463544618,369,216,,
000632,三木集团,,深圳,,-1644,-2.91,1,,-42.8927861748,-656.33314447822,2.8230340859,-361,-339,194,389,83.2862694458,-1.190965340104,-2504,19961121,-2504,1917940628.4,465519570.0,-1.4542066202,480,248,,
000633,合金投资,,深圳,,29204,2.39,1,,73.4557582045,44.121323626345,15.4325451622,22886,20435,1380,450,46.7362794115,-0.78095793429,379,19961112,379,2672638228.6200004,385106373.0,3.4548530005,735,394,,
000635,英 力 特,,深圳,,-1089,-7.77,1,,-2.3217035547,-17.746905870217,-9.030103775,-713,-696,211,273,61.6196928399,-3.259950165101,5826,19961120,5826,3582357442.64,394532758.0,-20.5527130419,1064,553,,
000636,风华高科,,深圳,,5344,1.35,1089,,15.9209776472,-19.501424217035,17.9465020361,5285,6004,145,274,25.3067193785,2.732764610213,-4564,19961129,-4564,17829573581.51,1157013211.0,6.044675165599999,1754,1158,,
000637,茂化实华,,深圳,,-1594,-5.56,1,,-33.9989755614,20.276998738045,3.5960605539,-2681,-3002,365,374,68.7746343118,-0.294065538606,4035,19961114,4035,2235464030.8,519875356.0,-4.9033324792,559,287,,
000638,*ST万方,,深圳,,-13705,-1.73,4,,265.8992656594,27.622071814942,2.9433380443,12980,11904,937,309,52.7355226139,-0.899571129037,3729,19961126,3729,1382556286.44,311386551.0,-2.9876503047,656,296,,
000639,西王食品,,深圳,,11884,0.26,65,,-19.9178606051,-85.221148875996,23.3268911208,-805,-734,122,567,45.0435657266,-0.050737116491,-1812,19961126,-1812,3572906994.4500003,1079428095.0,0.0994497808,515,217,,
000650,仁和药业,,深圳,,1593,4.59,1089,,-16.4630513344,-13.865012768379,36.5926654295,1920,2126,148,1390,11.5555626159,2.588839777606,-1038,19961210,-1038,9253591726.74,1399938234.0,17.986045767100002,702,495,,
000651,格力电器,,深圳,,1141,4.21,1089,,13.7817265447,26.294268671234,27.360526846,837,806,213,138,62.6699422186,21.52969183054,4318,19961118,4318,269427616142.1,5601405741.0,14.314787273,5173,3728,,
000652,泰达股份,,深圳,,22616,0.13,1089,,-7.1674105154,0.568061152767,4.0180564643,6039,6037,121,187,86.0963145243,1.940386439865,-902,19961128,-902,6890929888.84,1475573852.0,-0.4207885558,514,298,,
000655,金岭矿业,,深圳,,1810,4.38,65,,10.1735344902,88.135676094811,27.7072578884,2668,1983,158,380,13.6231814166,3.382818350156,-422,19961128,-422,5441409702.200001,595340230.0,19.9698367899,1064,477,,
000656,*ST金科,,深圳,,-113,0.0,4,,-89.9659595397,-39.273821872739,7.3019492255,-23,-23,-24,307,110.6164527085,-8.615425143026,-3311,19961128,-3311,7315410667.920001,5339715816.0,-240.1689112735,184,110,,
000657,中钨高新,,深圳,,4943,2.88,1089,,3.5190477422,3.243525755246,20.6261294306,4650,4616,474,1175,48.6129141169,0.947437486805,-5764,19961205,-5764,43687555464.600006,2278954380.0,7.0485525696,2029,714,,
000659,珠海中富,,深圳,,-4706,-9.1,1,,0.9731547523,-100.983347089076,16.5089376077,-2973,-2755,1792,372,93.4696935655,-1.441251813965,2762,19961203,2762,3651395156.8,1285702520.0,-8.135263050299999,405,190,,
000661,长春高新,,深圳,,2259,2.03,1089,,-5.6612057092,-44.952915022054,88.2226215232,1654,1944,190,217,16.1969502738,41.456370582198,7268,19961218,7268,42719218036.88,407937529.0,15.6604009616,12322,7494,,
000663,永安林业,,深圳,,-3243,-1.88,1,,-3.6050138427,-111.465979382119,7.0019513342,-2886,-2583,246,786,32.5286940629,-2.723425573307,-6504,19961206,-6504,2454425842.41,336683929.0,-35.112449020300005,750,403,,
000665,湖北广电,,深圳,,-1386,-5.75,1089,,-11.1320888538,-18.655026710213,1.8213269025,-859,-819,164,611,58.9849507912,-1.431784567552,4770,19961210,4770,6822896970.0,1137149495.0,-29.987971216,772,332,,
000668,*ST荣控,,深圳,,-2487,-2.01,4,,761.0396852073,-158.723138637753,-0.886538675,-395,-385,202,204,45.3565562362,2.519629969282,5766,19961210,5766,1452266292.1,146841890.0,-18.1866128324,1083,409,,
000669,ST金鸿,,深圳,,-3477,-58.29,4,,-10.3384880421,-388.139523019582,4.9298427863,-1049,-952,12477,189,95.101735445,-3.522136391367,2558,19961210,2558,2224936766.19,680408797.0,-7.0262165345000005,368,130,,
000670,盈方微,,深圳,,-14400,-28.64,1025,,-22.6004651049,-298.132207913825,4.1850705384,-12124,-10473,17166,2258,76.733254058,-0.871406171437,8660,19961217,8660,7513429771.999999,839489360.0,-1.0994350581,1010,419,,
000672,上峰水泥,,深圳,,2786,0.89,1089,,4.6437803312,447.610756581708,27.4065556488,1420,1286,106,164,43.1048654937,8.534775133595,-4109,19961218,-4109,8908744185.5,969395450.0,7.2838767644,1040,532,,
000676,智度股份,,深圳,,7920,1.06,1089,,47.0395868708,-19.522731340851,15.2733352099,6622,6975,335,1751,15.8258041978,-0.657155973506,3065,19961224,3065,14082668962.95,1265289215.0,5.4062759955,1240,545,,
000677,恒天海龙,,深圳,,7886,5.87,1,,5.1789406946,16.790245114753,23.3906517565,10987,9987,900,428,41.3259490683,-1.433623248183,-323,19961226,-323,4820996949.84,863977948.0,10.6242698213,728,238,,
000678,襄阳轴承,,深圳,,-13785,-1.72,65,,2.3994768663,-1.767408789627,7.8825129611,-21246,-21105,962,786,63.182653165,-1.03216957486,2186,19970106,2186,7514652880.950001,459611797.0,-4.6114931308,1963,395,,
000679,大连友谊,,深圳,,-6384,-5.23,1,,141.2997944161,-2.689252595172,16.8535649782,-4269,-4250,1372,489,83.9045752786,-1.071879920539,-4326,19970124,-4326,3314520000.0000005,356400000.0,-18.013120119699998,1170,289,,
000680,山推股份,,深圳,,1320,10.28,1089,,3.0213253251,8.779215387361,20.1588540708,1361,1307,264,283,66.9598800405,2.093143483848,-6249,19970122,-6249,15001426120.0,1500142612.0,8.131913329400001,1125,632,,
000681,视觉中国,,深圳,,21862,0.5,1089,,8.4260126575,12.259868723864,44.3893702434,13077,12867,435,749,16.3845414504,2.665630425471,3761,19970121,3761,15580842176.64,700577436.0,10.5481594622,3181,1034,,
000682,东方电子,,深圳,,2700,5.74,1089,,12.1830910486,19.649631352123,33.0806119527,2388,2226,305,320,54.0275218464,2.040536667395,10000,19970121,10000,16330054945.26,1340727007.0,8.8436869978,1324,865,,
000683,博源化工,,深圳,,1560,4.98,1089,,-16.3109498496,-38.57192268117,31.7865912672,1279,1723,163,272,49.6031146558,2.550788477019,-2389,19970131,-2389,23167744343.800003,3718739060.0,18.2120582884,711,460,,
000685,中山公用,,深圳,,1252,1.76,1089,,8.2492416162,62.194022791314,20.8863210104,1272,1159,89,139,49.2999769039,8.207525257495,2583,19970123,2583,15252651369.34,1475111351.0,30.8456316316,1057,667,,
000686,东北证券,,深圳,,2615,1.06,1089,,25.9441042845,859.83947681549,0.0,2422,2006,111,297,77.7342520409,2.718275499616,396,19970227,396,21157694351.6,2340452915.0,14.4525765667,945,550,,
