股票代码,股票名称,peTTM,pctChg
sh.600802,福建水泥,-23.88965,-0.7449
sh.600803,新奥股份,13.160239,1.084
sh.600805,悦达投资,173.210155,-1.0601
sh.600807,济高发展,-3.399566,-0.6349
sh.600808,马钢股份,-6.308687,4.5584
sh.600809,山西汾酒,17.882058,1.131
sh.600810,神马股份,-290.209037,1.0011
sh.600812,华北制药,72.309029,0.1429
sh.600814,杭州解百,27.454812,0.5102
sh.600815,厦工股份,733.034252,-1.3746
sh.600816,建元信托,498.453053,-1.6502
sh.600817,宇通重工,26.784155,0.1616
sh.600818,中路股份,-206.923904,-1.7544
sh.600819,耀皮玻璃,41.420741,-0.9146
sh.600820,隧道股份,7.673947,-1.6248
sh.600821,金开新能,15.976655,-1.0526
sh.600822,上海物贸,116.769736,-2.3089
sh.600824,益民集团,275.017229,0.4662
sh.600825,新华传媒,192.353216,-1.3441
sh.600826,兰生股份,28.578408,-2.8696
sh.600827,百联股份,11.267678,1.0204
sh.600828,茂业商业,-1057.0416,7.0707
sh.600829,人民同泰,28.131685,-7.1958
sh.600830,香溢融通,91.471272,-1.5915
sh.600831,ST广网,-2.43778,-1.0363
sh.600833,第一医药,23.045809,1.5672
sh.600834,申通地铁,89.361276,-1.1148
sh.600835,上海机电,28.636705,-3.775
sh.600838,上海九百,78.970282,-0.3429
sh.600839,四川长虹,52.011268,-1.006
sh.600841,动力新科,-4.722787,-2.3845
sh.600843,上工申贝,-28.032161,-2.2648
sh.600844,金煤科技,-11.622985,1.2048
sh.600845,宝信软件,33.809681,-2.0874
sh.600846,同济科技,15.768813,-0.6579
sh.600847,万里股份,-41.381454,-0.8818
sh.600848,上海临港,22.549849,-1.6563
sh.600850,电科数字,31.592101,-1.621
sh.600851,海欣股份,57.660473,1.5406
sh.600853,龙建股份,9.244233,-0.2639
sh.600854,春兰股份,20.650014,-0.3697
sh.600855,航天长峰,-26.530666,-1.6973
sh.600857,宁波中百,-430.859971,-0.0803
sh.600858,银座股份,61.248018,1.0545
sh.600859,王府井,130.504884,0.424
sh.600860,京城股份,3242.144133,1.3104
sh.600861,北京人力,10.056086,-0.048
sh.600862,中航高科,32.463428,-1.1343
sh.600863,内蒙华电,12.180778,0.4938
sh.600864,哈投股份,44.887438,-1.2876
sh.600865,百大集团,30.526485,1.1001
sh.600866,星湖科技,11.757299,0.1214
sh.600867,通化东宝,-110.851421,0.0
sh.600868,梅雁吉祥,-59.457751,0.3571
sh.600869,远东股份,-41.624318,-1.5901
sh.600871,石化油服,57.506072,0.9901
sh.600872,中炬高新,17.834911,0.0
sh.600873,梅花生物,11.050964,3.6477
sh.600874,创业环保,11.704855,-0.4942
sh.600875,东方电气,21.763426,-3.3713
sh.600876,凯盛新能,-9.782011,-1.6043
sh.600877,电科芯片,241.013443,-0.4747
sh.600879,航天电子,77.030694,-2.3099
sh.600880,博瑞传播,390.886246,-0.3788
sh.600881,亚泰集团,-2.060202,0.0
sh.600882,妙可蓝多,88.756348,-0.7265
sh.600883,博闻科技,36.526565,-0.1199
sh.600884,杉杉股份,-86.97003,1.6129
sh.600885,宏发股份,20.160401,2.4142
sh.600886,国投电力,19.036319,0.6329
sh.600887,伊利股份,23.817867,1.3081
sh.600888,新疆众和,9.372574,0.1379
sh.600889,南京化纤,-11.825149,0.5976
sh.600892,*ST大晟,-26.006876,-1.3029
sh.600893,航发动力,158.825679,-0.9097
sh.600894,广日股份,10.921868,0.1951
sh.600895,张江高科,45.463569,7.0551
sh.600897,厦门空港,14.26457,0.0671
sh.600900,长江电力,20.832488,0.2445
sh.600901,江苏金租,11.285409,0.3431
sh.600903,贵州燃气,249.652743,0.5747
sh.600905,三峡能源,20.394858,0.4587
sh.600906,财达证券,34.013493,-1.0884
sh.600908,无锡银行,5.914704,0.4926
sh.600909,华安证券,16.030825,-1.2759
sh.600916,中国黄金,23.475303,0.3654
sh.600917,重庆燃气,23.658216,-0.1733
sh.600918,中泰证券,48.84903,-1.1561
sh.600919,江苏银行,6.454889,1.2367
sh.600925,苏能股份,30.657011,-0.1965
sh.600926,杭州银行,6.359567,0.3681
sh.600927,永安期货,44.635227,-3.6002
sh.600928,西安银行,6.680614,0.2577
sh.600929,雪天盐业,59.904941,-0.3788
sh.600933,爱柯迪,17.274904,-0.4706
sh.600935,华塑股份,-20.655383,-0.3906
sh.600936,广西广电,-6.877264,0.5391
sh.600938,中国海油,9.341657,1.4165
sh.600939,重庆建工,-13.939727,-1.2853
sh.600941,中国移动,16.978237,0.2839
sh.600955,维远股份,-63.085984,-0.278
sh.600956,新天绿能,18.324752,0.6435
sh.600958,东方证券,25.16551,0.4348
sh.600959,江苏有线,45.393941,0.8333
sh.600960,渤海汽车,-3.574354,-1.0799
sh.600961,株冶集团,13.951173,-1.3423
sh.600962,国投中鲁,105.963353,1.9546
sh.600963,岳阳林纸,130.709422,-0.2058
sh.600965,福成股份,82.048213,0.7663
sh.600966,博汇纸业,52.989226,1.5936
sh.600967,内蒙一机,67.906188,-4.2612
sh.600968,海油发展,11.144761,0.2439
sh.600969,郴电国际,-108.20423,0.3932
sh.600970,中材国际,8.174732,0.8658
sh.600971,恒源煤电,12.576469,-0.5682
sh.600973,宝胜股份,-23.996605,-1.5123
sh.600975,新五丰,25.648398,0.0
sh.600976,健民集团,16.976073,0.5116
sh.600977,中国电影,-283.284457,2.7875
sh.600979,广安爱众,27.721968,0.0
sh.600980,北矿科技,40.514059,-2.5543
sh.600981,汇鸿集团,44.17801,0.3322
sh.600982,宁波能源,17.773674,-0.2101
sh.600983,惠而浦,27.248639,0.552
sh.600984,建设机械,-4.334295,-0.2915
sh.600985,淮北矿业,8.800083,-0.3084
sh.600986,浙文互联,52.909623,-1.7104
sh.600987,航民股份,10.143173,0.8368
sh.600988,赤峰黄金,21.582409,-0.2574
sh.600989,宝丰能源,16.255448,2.0664
sh.600990,四创电子,-28.503658,-3.7063
sh.600992,贵绳股份,-62.934277,-0.2525
sh.600993,马应龙,23.247846,2.4182
sh.600995,南网储能,25.18109,0.1953
sh.600996,贵广网络,-8.715126,-0.9756
sh.600997,开滦股份,14.685388,0.1608
sh.600998,九州通,9.365951,0.9242
sh.600999,招商证券,15.046841,-0.654
sh.601000,唐山港,13.226865,0.2469
sh.601001,晋控煤业,9.495288,-3.0935
sh.601002,晋亿实业,23.963251,-0.381
sh.601003,柳钢股份,-78.761751,-5.4252
sh.601005,重庆钢铁,-4.872718,3.7975
sh.601006,大秦铁路,15.691702,0.7553
sh.601007,金陵饭店,96.217368,2.6144
sh.601008,连云港,44.698835,0.3284
sh.601009,南京银行,7.053092,1.0327
sh.601010,文峰股份,35.582944,0.7692
sh.601011,宝泰隆,-12.196444,-0.7092
sh.601012,隆基绿能,-16.113374,-1.087
sh.601015,陕西黑猫,-6.325742,-0.2667
sh.601016,节能风电,15.409818,0.0
sh.601018,宁波港,14.585274,-0.5362
sh.601019,山东出版,13.720068,0.5531
sh.601020,华钰矿业,63.599777,-2.176
sh.601021,春秋航空,24.364952,-1.1499
sh.601022,宁波远洋,23.075551,-0.6018
sh.601033,永兴股份,17.056452,-0.0648
sh.601038,一拖股份,17.709306,0.2987
sh.601058,赛轮轮胎,10.630244,1.2317
sh.601059,信达证券,39.364099,-2.1537
sh.601061,中信金属,15.100435,-0.6075
sh.601065,江盐集团,13.942137,0.7042
sh.601066,中信建投,25.829191,-0.7605
sh.601068,中铝国际,79.99649,-0.8097
sh.601069,西部黄金,60.732747,0.1028
sh.601077,渝农商行,6.611095,1.0355
sh.601083,锦江航运,12.568442,0.2471
sh.601086,国芳集团,131.572956,3.5481
sh.601088,中国神华,13.645962,1.798
sh.601089,福元医药,23.60895,4.5415
sh.601096,宏盛华源,43.038483,-1.5453
sh.601098,中南传媒,16.066624,0.3082
sh.601099,太平洋,110.121904,-1.6827
sh.601100,恒立液压,39.941388,-0.7916
sh.601101,昊华能源,12.723549,-0.7823
sh.601106,中国一重,-5.482585,0.3401
sh.601107,四川成渝,11.397945,0.0
sh.601108,财通证券,17.736034,0.1206
sh.601111,中国国航,-213.63348,-0.1344
sh.601113,华鼎股份,9.072742,0.2427
sh.601116,三江购物,39.664883,0.7779
sh.601117,中国化学,8.466695,-0.8464
sh.601118,海南橡胶,136.439518,-1.1905
sh.601121,宝地矿业,44.602588,1.0753
sh.601126,四方股份,18.447209,-0.751
sh.601127,赛力斯,32.48473,-0.433
sh.601128,常熟银行,6.128634,0.4027
sh.601133,柏诚股份,32.162165,-1.0518
sh.601136,首创证券,61.014171,-1.5888
sh.601137,博威合金,10.537726,-1.6676
sh.601138,工业富联,27.240676,6.7009
sh.601139,深圳燃气,13.889361,0.1529
sh.601155,新城控股,41.325825,-2.5641
sh.601156,东航物流,8.820586,4.3324
sh.601158,重庆水务,27.542903,0.4175
sh.601162,天风证券,141.765847,0.0
sh.601163,三角轮胎,11.565337,0.4277
sh.601166,兴业银行,6.285499,0.2642
sh.601168,西部矿业,13.008033,0.0576
sh.601169,北京银行,5.368416,0.774
sh.601177,杭齿前进,30.011659,-1.7108
sh.601179,中国西电,29.906171,-0.8929
sh.601186,中国铁建,5.20507,0.0
sh.601187,厦门银行,7.373061,-0.7143
sh.601188,龙江交通,27.547531,0.5698
sh.601198,东兴证券,23.669604,-1.8852
sh.601199,江南水务,12.65667,0.1792
sh.601200,上海环境,18.304915,0.3659
sh.601208,东材科技,73.540396,4.0548
sh.601211,国泰海通,16.146081,-1.1374
sh.601212,白银有色,201.034032,-0.9036
sh.601216,君正集团,15.00403,-0.7207
sh.601218,吉鑫科技,67.529385,-1.1792
sh.601222,林洋能源,18.392728,-0.339
sh.601225,陕西煤业,8.955893,-0.1938
sh.601226,华电科工,58.501312,-0.9119
sh.601228,广州港,27.898441,-0.2967
sh.601229,上海银行,6.210753,0.3876
sh.601231,环旭电子,22.937892,1.2227
sh.601233,桐昆股份,25.003905,3.4705
sh.601236,红塔证券,44.454822,-1.7738
sh.601238,广汽集团,-70.036168,-0.641
sh.601279,英利汽车,-772.233232,-1.2225
sh.601288,农业银行,7.687514,1.4658
sh.601298,青岛港,10.809218,1.0262
sh.601311,骆驼股份,15.482517,-1.3978
sh.601318,中国平安,9.456039,2.0508
sh.601319,中国人保,8.106076,0.1168
sh.601326,秦港股份,11.919855,0.0
sh.601328,交通银行,7.221814,0.7874
sh.601330,绿色动力,15.828833,0.0
sh.601333,广深铁路,21.941948,0.33
sh.601336,新华保险,7.83647,3.566
sh.601339,百隆东方,16.058814,0.3724
sh.601360,三六零,-59.232895,-1.6636
sh.601366,利群股份,214.401679,0.8547
sh.601368,绿城水务,64.211879,-0.789
sh.601369,陕鼓动力,14.413206,-0.6757
sh.601375,中原证券,95.617374,-1.5351
sh.601377,兴业证券,24.452227,-0.8929
sh.601388,怡球资源,514.538763,-0.3759
sh.601390,中国中铁,5.391779,-0.346
sh.601398,工商银行,7.366814,0.8075
sh.601399,国机重装,56.172938,-0.295
sh.601456,国联民生,65.48907,-1.5491
sh.601500,通用股份,23.268655,1.0661
sh.601512,中新集团,27.588034,-1.1392
sh.601515,东峰集团,-14.400423,-0.2538
sh.601518,吉林高速,9.709882,0.0
sh.601519,大智慧,-208.352113,-2.9872
sh.601528,瑞丰银行,5.770699,0.3503
sh.601555,东吴证券,16.918513,-2.381
sh.601566,九牧王,19.930899,0.6704
sh.601567,三星医疗,12.757557,-0.6452
sh.601568,北元集团,56.336481,0.0
sh.601577,长沙银行,5.122049,0.3988
sh.601579,会稽山,46.090815,0.2109
sh.601588,北辰实业,-2.101071,-1.6043
sh.601595,上海电影,147.913687,6.7536
sh.601598,中国外运,10.54412,0.7394
sh.601599,浙文影业,36.828436,1.8135
sh.601600,中国铝业,9.672883,0.2594
sh.601601,中国太保,8.726774,1.489
sh.601606,长城军工,-59.689907,2.9383
sh.601607,上海医药,16.521182,1.2029
sh.601608,中信重工,58.022246,-0.8333
sh.601609,金田股份,23.432006,-1.8519
sh.601611,中国核建,13.879041,-0.8368
sh.601615,明阳智能,75.806397,-0.8636
sh.601616,广电电气,53.543475,-1.0127
sh.601618,中国中冶,11.248341,0.3257
sh.601619,嘉泽新能,13.752711,0.5291
sh.601628,中国人寿,10.37336,0.5714
sh.601633,长城汽车,15.842135,-0.7181
sh.601636,旗滨集团,41.876443,-0.311
sh.601658,邮储银行,7.964438,1.426
sh.601665,齐鲁银行,5.851242,-0.4831
sh.601666,平煤股份,11.680922,0.1205
sh.601668,中国建筑,5.142871,0.1739
sh.601669,中国电建,10.05086,-5.0279
sh.601677,明泰铝业,8.669812,-1.0878
sh.601678,滨化股份,32.67583,1.3393
sh.601686,友发集团,16.40019,-1.5528
sh.601688,华泰证券,11.042007,-0.7771
sh.601689,拓普集团,27.703771,-2.1643
sh.601696,中银证券,45.457818,-10.0
sh.601698,中国卫通,207.913744,0.8358
sh.601699,潞安环能,23.712976,-1.9048
sh.601700,风范股份,-344.941759,-1.2526
sh.601702,华峰铝业,13.015259,-1.0487
sh.601717,中创智领,7.338117,0.0612
sh.601718,际华集团,-4.345073,2.9777
sh.601727,上海电气,134.626842,-3.4982
sh.601728,中国电信,20.595078,1.3532
sh.601766,中国中车,14.993509,0.6676
sh.601777,千里科技,840.963754,-0.3601
sh.601778,晶科科技,30.451963,-1.194
sh.601788,光大证券,26.984022,-1.3193
sh.601789,宁波建工,20.031289,0.5464
sh.601798,蓝科高新,-39.393865,-0.1198
sh.601799,星宇股份,23.077172,0.05
sh.601800,中国交建,6.694902,-0.6383
sh.601801,皖新传媒,16.887397,0.438
sh.601808,中海油服,19.980986,0.9246
sh.601811,新华文轩,11.895079,1.918
sh.601816,京沪高铁,20.88201,-0.1832
sh.601818,光大银行,5.776323,0.7407
sh.601825,沪农商行,7.174311,0.1094
sh.601827,三峰环境,12.194053,0.3476
sh.601828,美凯龙,-4.249674,-0.3268
sh.601838,成都银行,6.087786,0.2681
sh.601857,中国石油,9.807239,1.8349
sh.601858,中国科传,36.107263,-0.6481
sh.601860,紫金银行,6.764239,0.0
sh.601865,福莱特,114.273499,-2.5481
sh.601866,中远海发,19.646046,0.0
sh.601868,中国能建,12.761211,-2.974
sh.601869,长飞光纤,47.877731,10.0
sh.601872,招商轮船,10.835943,0.4886
sh.601877,正泰电器,12.610359,-1.1915
sh.601878,浙商证券,23.218016,-0.8503
sh.601880,辽港股份,37.953464,-0.641
sh.601881,中国银河,16.964035,-1.0615
sh.601882,海天精工,20.669433,-0.6129
sh.601886,江河集团,14.134638,1.6282
sh.601888,中国中免,38.260379,0.0755
sh.601890,亚星锚链,38.274413,2.2115
sh.601898,中煤能源,8.845722,1.6625
sh.601899,紫金矿业,14.650118,1.1741
sh.601900,南方传媒,12.944733,1.0563
sh.601901,方正证券,26.034259,-1.1933
sh.601908,京运通,-4.590391,-2.0725
sh.601916,浙商银行,6.188655,0.2924
sh.601918,新集能源,7.43606,-0.2985
sh.601919,中远海控,4.580424,0.5031
sh.601921,浙版传媒,16.271153,0.7282
sh.601928,凤凰传媒,16.071918,0.2725
sh.601929,吉视传媒,-16.574225,7.0
sh.601933,永辉超市,-21.557825,1.6667
sh.601939,建设银行,7.341267,0.8658
sh.601949,中国出版,21.145008,0.4373
sh.601952,苏垦农发,21.02202,1.54
sh.601956,东贝集团,32.647161,-1.2103
sh.601958,金钼股份,15.04093,2.0706
sh.601963,重庆银行,6.796186,0.2959
sh.601965,中国汽研,21.583373,-1.6426
sh.601966,玲珑轮胎,13.714815,-0.129
sh.601968,宝钢包装,37.346365,-0.3914
sh.601969,海南矿业,26.300683,-0.7308
sh.601975,招商南油,9.012273,0.3484
sh.601985,中国核电,21.507683,0.2165
sh.601988,中国银行,7.543243,0.7286
sh.601989,中国重工,64.207425,0.2101
sh.601990,南京证券,30.562072,-1.2896
sh.601991,大唐发电,11.863434,1.7595
sh.601992,金隅集团,-36.615133,-0.6024
sh.601995,中金公司,27.547562,-1.0144
sh.601996,丰林集团,-16.59376,0.0
sh.601997,贵阳银行,4.684081,0.4651
sh.601998,中信银行,6.615001,0.8621
sh.601999,出版传媒,34.255297,0.554
sh.603000,人民网,105.404729,0.0485
sh.603001,奥康国际,-11.926927,5.2632
sh.603002,宏昌电子,177.949991,-0.9777
sh.603004,鼎龙科技,33.453833,-2.0632
sh.603005,晶方科技,69.734791,-1.6421
sh.603006,联明股份,56.135005,-2.3669
sh.603007,*ST花王,-5.444922,1.2195
sh.603008,喜临门,18.596384,0.3766
sh.603009,北特科技,170.432818,-1.2811
sh.603010,万盛股份,88.89108,-0.1963
sh.603011,合锻智能,-89.79329,-0.1263
sh.603012,创力集团,19.869125,-1.3514
sh.603013,亚普股份,21.250349,-2.1196
sh.603014,威高血净,35.502227,-1.349
sh.603015,弘讯科技,70.786727,-1.4435
sh.603016,新宏泰,58.902037,0.8053
sh.603017,中衡设计,60.980696,-0.5269
sh.603018,华设集团,16.680153,-1.9653
sh.603019,中科曙光,51.683029,-1.8337
sh.603020,爱普股份,22.50235,-0.324
sh.603021,ST华鹏,-7.842733,-1.6713
sh.603022,新通联,41.050366,-0.2904
sh.603023,威帝股份,1454.247578,-0.2597
sh.603025,大豪科技,25.632994,-0.3592
sh.603026,石大胜华,-196.421123,-1.4308
sh.603027,千禾味业,23.83037,0.7506
sh.603028,赛福天,-12.397298,-2.7228
sh.603029,天鹅股份,32.030355,0.1633
sh.603030,全筑股份,-34.311058,-0.3717
sh.603031,安孚科技,31.345744,-1.1368
sh.603032,德新科技,-30.198181,-2.1834
sh.603033,三维股份,-75.967721,-1.8034
sh.603035,常熟汽饰,12.58942,-0.4412
sh.603036,如通股份,32.310579,0.1853
sh.603037,凯众股份,36.634038,-0.1608
sh.603038,华立股份,142.505376,-0.9511
sh.603039,泛微网络,84.091472,-2.2597
sh.603040,新坐标,29.86724,-1.9493
sh.603041,美思德,49.910342,-0.2421
sh.603042,华脉科技,275.486264,-1.8939
sh.603043,广州酒家,19.339513,1.4475
sh.603045,福达合金,71.587583,-1.7146
sh.603048,浙江黎明,57.217463,0.1566
sh.603049,中策橡胶,11.3135,-0.307
sh.603050,科林电气,36.180601,-0.9036
sh.603051,鹿山新材,473.768234,-1.4391
sh.603052,可川科技,92.44539,-1.1099
sh.603053,成都燃气,17.262156,0.2101
sh.603055,台华新材,12.021894,-1.6749
sh.603056,德邦股份,23.518422,-0.1238
sh.603057,紫燕食品,28.16473,0.7208
sh.603058,永吉股份,25.470015,0.9544
sh.603059,倍加洁,-33.447585,-1.028
sh.603060,国检集团,28.601318,0.8487
sh.603061,金海通,59.833703,-2.1978
sh.603062,麦加芯彩,22.001318,0.3811
sh.603063,禾望电气,31.920844,5.9022
sh.603065,宿迁联盛,103.86626,-1.2101
sh.603066,音飞储存,65.402351,-0.8368
sh.603067,振华股份,20.291546,0.2086
sh.603068,博通集成,-554.365251,-0.6562
sh.603069,海汽集团,-64.195621,-0.723
sh.603070,万控智造,55.61314,-1.585
sh.603071,物产环能,11.385159,-0.2244
sh.603072,天和磁材,98.670708,-3.088
sh.603073,彩蝶实业,22.357892,1.2135
sh.603075,热威股份,27.498605,-0.5143
sh.603076,乐惠国际,127.149164,-0.7788
sh.603077,和邦生物,1207.437686,-0.5128
sh.603078,江化微,72.689816,0.3725
sh.603079,圣达生物,72.542512,-1.0893
sh.603080,新疆火炬,15.864051,2.1978
sh.603081,大丰实业,87.887135,-0.0776
sh.603082,北自科技,36.874336,-1.5443
sh.603083,剑桥科技,76.82834,-2.8161
sh.603085,天成自控,-787.485832,-1.8617
sh.603086,先达股份,439.826204,-1.2232
sh.603087,甘李药业,42.84855,-2.6472
sh.603088,宁波精达,29.771246,-0.7937
sh.603089,正裕工业,39.407364,-0.4222
sh.603090,宏盛股份,53.403288,-2.9055
sh.603091,众鑫股份,19.620475,-1.6166
sh.603093,南华期货,30.657323,-7.7355
sh.603095,越剑智能,32.940244,-2.4857
sh.603096,新经典,28.766506,0.9499
sh.603097,江苏华辰,40.442238,-0.0456
sh.603098,森特股份,66.282803,-0.0943
sh.603099,长白山,72.454381,0.5635
sh.603100,川仪股份,13.927211,-0.2473
sh.603101,汇嘉时代,48.588273,-0.1248
sh.603102,百合股份,19.667711,-0.2556
sh.603103,横店影视,405.029991,1.7212
sh.603105,芯能科技,22.321234,-1.0502
sh.603106,恒银科技,81.989802,-3.4926
sh.603107,上海汽配,28.338592,-1.3068
sh.603108,润达医疗,-300.331091,-1.8339
sh.603109,神驰机电,30.621937,-3.5158
sh.603110,东方材料,216.518265,-1.5355
sh.603111,康尼机电,15.770986,-1.2177
sh.603112,华翔股份,17.512331,-3.0576
sh.603113,金能科技,146.667973,0.6868
sh.603115,海星股份,22.211986,-0.0639
sh.603116,红蜻蜓,-45.832046,0.0
sh.603117,万林物流,307.870489,-0.3367
sh.603118,共进股份,-135.922865,-2.9982
sh.603119,浙江荣泰,81.887137,-1.1031
sh.603120,肯特催化,37.328632,-1.2153
sh.603121,华培动力,177.655976,-1.03
sh.603122,合富中国,199.142938,-0.4138
sh.603123,翠微股份,-15.640321,-4.0179
sh.603124,江南新材,40.721173,-3.2531
sh.603125,常青科技,35.079557,-1.4134
sh.603126,中材节能,-148.411126,-1.037
sh.603127,昭衍新药,64.652583,-5.0028
sh.603128,华贸物流,17.210195,-0.6173
sh.603129,春风动力,21.77442,-1.302
sh.603130,云中马,52.25029,3.7528
sh.603131,上海沪工,2516.375986,0.4978
sh.603132,金徽股份,25.923413,-0.7616
sh.603135,中重科技,114.813847,-0.9901
sh.603136,天目湖,32.322482,0.9412
sh.603137,恒尚节能,29.674126,-0.473
sh.603138,海量数据,-58.470928,-2.1136
sh.603139,康惠制药,-20.68821,-1.4978
sh.603150,万朗磁塑,19.400765,-2.5091
sh.603151,邦基科技,72.878213,0.2421
sh.603153,上海建科,20.698533,-0.4492
sh.603155,新亚强,44.457087,-1.7456
sh.603156,养元饮品,18.559041,-0.7263
sh.603158,腾龙股份,16.7768,-1.3317
sh.603159,上海亚虹,109.781852,1.0226
sh.603160,汇顶科技,55.139096,0.2243
sh.603161,科华控股,28.332729,-1.2403
sh.603162,海通发展,20.613152,0.3432
sh.603163,圣晖集成,23.79986,1.3569
sh.603165,荣晟环保,12.516842,-1.454
sh.603166,福达股份,48.880888,-1.955
sh.603167,渤海轮渡,18.293238,0.478
sh.603168,莎普爱思,-26.023526,-0.4837
sh.603169,兰石重装,73.758657,-0.2567
sh.603170,宝立食品,22.264124,1.0228
sh.603171,税友股份,193.715014,0.9325
